,id,url,age,gender,name,description,status,status_changed_at,published_at,primary,secondary,mixed,address1,address2,city,state,zip,country,small_photo,medium_photo,large_photo
550,59309655,https://www.petfinder.com/dog/sparky-59309655/nj/madison/st-huberts-animal-welfare-center-madison-nj04/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Sparky,"Hi there! My name is Sparky and though that name may sound a bit masculine, I&amp;#39;m really a sweet, adolescent...",adoptable,2022-12-31T17:16:31+0000,2022-12-31T17:16:28+0000,Retriever,Mixed Breed,True,575 Woodland Ave,,Madison,NJ,07940,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309655/3/?bust=1673112612&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309655/3/?bust=1673112612&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309655/3/?bust=1673112612&width=600
551,59309653,https://www.petfinder.com/small-furry/nutmeg-bonded-w-cookie-59309653/nj/madison/st-huberts-animal-welfare-center-madison-nj04/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Nutmeg (Bonded w/ Cookie),,adoptable,2022-12-31T17:16:30+0000,2022-12-31T17:16:28+0000,Guinea Pig,,False,575 Woodland Ave,,Madison,NJ,07940,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309653/2/?bust=1673112612&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309653/2/?bust=1673112612&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309653/2/?bust=1673112612&width=600
552,59309648,https://www.petfinder.com/cat/barky-bart-59309648/nj/brick/jersey-shore-animal-center-nj64/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Senior,Male,Barky-Bart,This cat is part of our shelter outreach program where we take pets from overcrowded shelters in hopes of finding...,adoptable,2022-12-31T17:15:37+0000,2022-12-31T17:15:35+0000,Domestic Short Hair,,False,185 Brick Boulevard,,Brick,NJ,08723,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309648/3/?bust=1673269515&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309648/3/?bust=1673269515&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309648/3/?bust=1673269515&width=600
553,59309649,https://www.petfinder.com/dog/jersey-59309649/nj/brick/jersey-shore-animal-center-nj64/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Jersey,This dog is part of our shelter outreach program where we take dogs from overcrowded shelters in hopes of finding...,adoptable,2022-12-31T17:15:38+0000,2022-12-31T17:15:35+0000,Australian Cattle Dog / Blue Heeler,,True,185 Brick Boulevard,,Brick,NJ,08723,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309649/3/?bust=1673269516&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309649/3/?bust=1673269516&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309649/3/?bust=1673269516&width=600
554,59309647,https://www.petfinder.com/dog/kona-59309647/nj/brick/jersey-shore-animal-center-nj64/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Kona,This dog is part of our shelter outreach program where we take dogs from overcrowded shelters in hopes of finding...,adoptable,2022-12-31T17:15:38+0000,2022-12-31T17:15:35+0000,Labrador Retriever,Hound,True,185 Brick Boulevard,,Brick,NJ,08723,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309647/3/?bust=1673269516&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309647/3/?bust=1673269516&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309647/3/?bust=1673269516&width=600
555,59309646,https://www.petfinder.com/dog/wren-59309646/nj/brick/jersey-shore-animal-center-nj64/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Wren,This dog is part of our shelter outreach program where we take dogs from overcrowded shelters in hopes of finding...,adoptable,2022-12-31T17:15:38+0000,2022-12-31T17:15:35+0000,Shepherd,,True,185 Brick Boulevard,,Brick,NJ,08723,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309646/3/?bust=1673269511&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309646/3/?bust=1673269511&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309646/3/?bust=1673269511&width=600
556,59309644,https://www.petfinder.com/dog/bebe-59309644/mn/crystal/healing-hearts-rescue-inc-mn465/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Bebe,"You can fill out an adoption application online on our official website.
=======
<<<<<<< HEAD
667,59309706,https://www.petfinder.com/cat/paya-59309706/ky/lexington/lexington-humane-society-ky61/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Paya,Primary Color: Calico Weight: 10.4lbs Age: 2yrs 3mths 1wks Animal has been Spayed,adoptable,2022-12-31T17:19:07+0000,2022-12-31T17:19:03+0000,Domestic Short Hair,,True,1600 Old Frankfort Pike,,Lexington,KY,40504,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309706/1/?bust=1673113862&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309706/1/?bust=1673113862&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309706/1/?bust=1673113862&width=600
668,59309705,https://www.petfinder.com/dog/jericho-59309705/oh/cincinnati/cincinnati-animal-care-oh1305/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Jericho,,adoptable,2022-12-31T17:19:04+0000,2022-12-31T17:19:01+0000,Mixed Breed,,False,3949 Colerain Ave,,Cincinnati,OH,45223,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309705/1/?bust=1673209146&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309705/1/?bust=1673209146&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309705/1/?bust=1673209146&width=600
669,59309703,https://www.petfinder.com/dog/red-59309703/nc/asheville/asheville-humane-society-nc1080/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Red,This doggo has the best ears around! Red is a fun sized hound who came to us as a stray....,adoptable,2022-12-31T17:18:31+0000,2022-12-31T17:18:28+0000,Coonhound,,False,,,Asheville,NC,28806,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309703/2/?bust=1673112817&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309703/2/?bust=1673112817&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309703/2/?bust=1673112817&width=600
670,59309699,https://www.petfinder.com/dog/orlando-59309699/nc/asheville/asheville-humane-society-nc1080/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Senior,Female,Orlando,"Meet Orlando! This sweet, senior gal is full of life and jubilance. Despite being 10, she doesn&amp;#39;t let that slow...",adoptable,2022-12-31T17:18:32+0000,2022-12-31T17:18:28+0000,Pit Bull Terrier,Mixed Breed,True,,,Asheville,NC,28806,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309699/6/?bust=1673297804&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309699/6/?bust=1673297804&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309699/6/?bust=1673297804&width=600
671,59309702,https://www.petfinder.com/dog/pal-59309702/nc/asheville/asheville-humane-society-nc1080/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Senior,Male,Pal,"Are you looking for the sweetest canine Pal with ears for days? Despite his age, this handsome boy is full...",adoptable,2022-12-31T17:18:31+0000,2022-12-31T17:18:28+0000,Hound,,True,,,Asheville,NC,28806,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309702/6/?bust=1673374416&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309702/6/?bust=1673374416&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309702/6/?bust=1673374416&width=600
672,59309701,https://www.petfinder.com/dog/ladybird-59309701/nc/asheville/asheville-humane-society-nc1080/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Ladybird,"If Ladybird was a color, she&amp;#39;d be electric blue! This girl is full of energy, confidence, and curiosity. She loves...",adoptable,2022-12-31T17:18:30+0000,2022-12-31T17:18:28+0000,Treeing Walker Coonhound,,True,,,Asheville,NC,28806,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309701/6/?bust=1673394297&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309701/6/?bust=1673394297&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309701/6/?bust=1673394297&width=600
673,59309694,https://www.petfinder.com/dog/hagrid-59309694/nc/asheville/asheville-humane-society-nc1080/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Hagrid,Do you love goofy hound dogs with long ears and squishy faces? Meet Hagrid! This 5 year old boy is...,adoptable,2022-12-31T17:18:31+0000,2022-12-31T17:18:28+0000,Hound,,True,,,Asheville,NC,28806,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309694/6/?bust=1673297817&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309694/6/?bust=1673297817&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309694/6/?bust=1673297817&width=600
674,59309700,https://www.petfinder.com/dog/macchiato-59309700/nc/asheville/asheville-humane-society-nc1080/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Macchiato,"Hi! My name is Macchiato. I&amp;#39;m five years old, so I&amp;#39;m not that interested in toys anymore. I much rather...",adoptable,2022-12-31T17:18:32+0000,2022-12-31T17:18:28+0000,Beagle,,True,,,Asheville,NC,28806,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309700/3/?bust=1673161057&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309700/3/?bust=1673161057&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309700/3/?bust=1673161057&width=600
675,59309688,https://www.petfinder.com/dog/star-dash-star-59309688/ut/salt-lake-city/salt-lake-county-animal-services-ut07/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,*Dash*,"KINDERGARTENER: 
&amp;#34;I am a youngster through and through! I need someone to teach me about being the best me I...",adoptable,2022-12-31T17:18:30+0000,2022-12-31T17:18:26+0000,Australian Cattle Dog / Blue Heeler,,True,511 West 3900 South,,Salt Lake City,UT,84123,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309688/6/?bust=1672792636&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309688/6/?bust=1672792636&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309688/6/?bust=1672792636&width=600
676,59309687,https://www.petfinder.com/cat/morticia-59309687/ar/eureka-springs/good-shepherd-humane-society-ar36/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Morticia,,adoptable,2022-12-31T17:18:25+0000,2022-12-31T17:18:23+0000,Domestic Medium Hair,,False,6486 Hwy 62 E,,Eureka Springs,AR,72632,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309687/1/?bust=1673119292&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309687/1/?bust=1673119292&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309687/1/?bust=1673119292&width=600
677,59309685,https://www.petfinder.com/dog/athena-59309685/tn/oak-ridge/oak-ridge-animal-shelter-tn53/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Athena,Primary Color: Black Weight: 38lbs Age: 2yrs 0mths 0wks Animal has been Spayed,adoptable,2022-12-31T17:18:17+0000,2022-12-31T17:18:15+0000,Australian Shepherd,,True,395 Belgrade Road,"PO Box 1, Oak Ridge TN 37831",Oak Ridge,TN,37830,US,,,
678,59309681,https://www.petfinder.com/cat/kinara-59309681/in/fishers/humane-society-for-hamilton-county-in02/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Kinara,,adoptable,2022-12-31T17:18:15+0000,2022-12-31T17:18:12+0000,Domestic Short Hair,,False,10501 Hague Rd.,,Fishers,IN,46038,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309681/2/?bust=1673216825&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309681/2/?bust=1673216825&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309681/2/?bust=1673216825&width=600
679,59309678,https://www.petfinder.com/dog/fletch-59309678/il/freeport/friends-forever-humane-society-il124/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Fletch,,adoptable,2022-12-31T17:18:12+0000,2022-12-31T17:18:10+0000,Labrador Retriever,Mixed Breed,True,966 W. Rudy Road,,Freeport,IL,61032,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309678/3/?bust=1673116874&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309678/3/?bust=1673116874&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309678/3/?bust=1673116874&width=600
680,59309672,https://www.petfinder.com/dog/roxy-59309672/md/baltimore/saint-mutts-rescue-tx2601/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Roxy,"Roxy is a gorgeous 2.5 year old pocket Pittie, she is super fun dog that is ready for her forever...",adoptable,2022-12-31T17:17:35+0000,2022-12-31T17:17:34+0000,Staffordshire Bull Terrier,,False,,,Baltimore,MD,21220,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309672/5/?bust=1672507053&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309672/5/?bust=1672507053&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309672/5/?bust=1672507053&width=600
681,59309671,https://www.petfinder.com/dog/bailey-59309671/tn/knoxville/young-williams-animal-center-tn61/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Senior,Female,Bailey,,adoptable,2022-12-31T17:17:29+0000,2022-12-31T17:17:27+0000,Beagle,Mixed Breed,True,3201 Division St.,,Knoxville,TN,37919,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309671/1/?bust=1673158007&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309671/1/?bust=1673158007&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309671/1/?bust=1673158007&width=600
682,59309669,https://www.petfinder.com/dog/sara-59309669/fl/oakland-park/animal-aid-inc-fl179/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Sara,She is 3 years old and weighs appx 15 pounds. She is nervous in her kennel and may try to...,adoptable,2022-12-31T17:17:28+0000,2022-12-31T17:17:23+0000,French Bulldog,,True,571 NE 44th Street,All of South Florida,Oakland Park,FL,33334,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309669/2/?bust=1672806843&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309669/2/?bust=1672806843&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309669/2/?bust=1672806843&width=600
683,59309667,https://www.petfinder.com/cat/novo-59309667/pa/pottsville/hillside-s-dot-pc-dot-a-pa95/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Novo,"Novo can be shy at first, but after sitting with him for a little bit and coaxing with some treats...",adoptable,2022-12-31T17:16:53+0000,2022-12-31T17:16:52+0000,Domestic Short Hair,,False,P.O. Box 233,51 SPCA Road,Pottsville,PA,17901,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309667/1/?bust=1672507011&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309667/1/?bust=1672507011&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309667/1/?bust=1672507011&width=600
684,59309666,https://www.petfinder.com/dog/freya-59309666/pa/somerset/humane-society-of-somerset-county-pa245/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Freya,"Freya is a 4 year old, un-spayed female who is very playful and loves being scratched.  She likes to go...",adoptable,2022-12-31T17:16:51+0000,2022-12-31T17:16:50+0000,Pit Bull Terrier,,True,PO Box 182,204 Whitetail Road,Somerset,PA,15501,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309666/1/?bust=1672507009&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309666/1/?bust=1672507009&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309666/1/?bust=1672507009&width=600
685,59309655,https://www.petfinder.com/dog/sparky-59309655/nj/madison/st-huberts-animal-welfare-center-madison-nj04/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Sparky,"Hi there! My name is Sparky and though that name may sound a bit masculine, I&amp;#39;m really a sweet, adolescent...",adoptable,2022-12-31T17:16:31+0000,2022-12-31T17:16:28+0000,Retriever,Mixed Breed,True,575 Woodland Ave,,Madison,NJ,07940,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309655/3/?bust=1673112612&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309655/3/?bust=1673112612&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309655/3/?bust=1673112612&width=600
686,59309659,https://www.petfinder.com/small-furry/cookie-bonded-w-nutmeg-59309659/nj/madison/st-huberts-animal-welfare-center-madison-nj04/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Cookie (Bonded w/ Nutmeg),,adoptable,2022-12-31T17:16:30+0000,2022-12-31T17:16:28+0000,Guinea Pig,,False,575 Woodland Ave,,Madison,NJ,07940,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309659/2/?bust=1673112614&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309659/2/?bust=1673112614&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309659/2/?bust=1673112614&width=600
687,59309653,https://www.petfinder.com/small-furry/nutmeg-bonded-w-cookie-59309653/nj/madison/st-huberts-animal-welfare-center-madison-nj04/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Nutmeg (Bonded w/ Cookie),,adoptable,2022-12-31T17:16:30+0000,2022-12-31T17:16:28+0000,Guinea Pig,,False,575 Woodland Ave,,Madison,NJ,07940,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309653/2/?bust=1673112612&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309653/2/?bust=1673112612&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309653/2/?bust=1673112612&width=600
688,59309649,https://www.petfinder.com/dog/jersey-59309649/nj/brick/jersey-shore-animal-center-nj64/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Female,Jersey,This dog is part of our shelter outreach program where we take dogs from overcrowded shelters in hopes of finding...,adoptable,2022-12-31T17:15:38+0000,2022-12-31T17:15:35+0000,Australian Cattle Dog / Blue Heeler,,True,185 Brick Boulevard,,Brick,NJ,08723,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309649/3/?bust=1673269516&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309649/3/?bust=1673269516&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309649/3/?bust=1673269516&width=600
689,59309647,https://www.petfinder.com/dog/kona-59309647/nj/brick/jersey-shore-animal-center-nj64/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Kona,This dog is part of our shelter outreach program where we take dogs from overcrowded shelters in hopes of finding...,adoptable,2022-12-31T17:15:38+0000,2022-12-31T17:15:35+0000,Labrador Retriever,Hound,True,185 Brick Boulevard,,Brick,NJ,08723,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309647/3/?bust=1673269516&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309647/3/?bust=1673269516&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309647/3/?bust=1673269516&width=600
690,59309646,https://www.petfinder.com/dog/wren-59309646/nj/brick/jersey-shore-animal-center-nj64/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Wren,This dog is part of our shelter outreach program where we take dogs from overcrowded shelters in hopes of finding...,adoptable,2022-12-31T17:15:38+0000,2022-12-31T17:15:35+0000,Shepherd,,True,185 Brick Boulevard,,Brick,NJ,08723,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309646/3/?bust=1673269511&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309646/3/?bust=1673269511&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309646/3/?bust=1673269511&width=600
691,59309648,https://www.petfinder.com/cat/barky-bart-59309648/nj/brick/jersey-shore-animal-center-nj64/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Senior,Male,Barky-Bart,This cat is part of our shelter outreach program where we take pets from overcrowded shelters in hopes of finding...,adoptable,2022-12-31T17:15:37+0000,2022-12-31T17:15:35+0000,Domestic Short Hair,,False,185 Brick Boulevard,,Brick,NJ,08723,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309648/3/?bust=1673269515&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309648/3/?bust=1673269515&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309648/3/?bust=1673269515&width=600
692,59309644,https://www.petfinder.com/dog/bebe-59309644/mn/crystal/healing-hearts-rescue-inc-mn465/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Bebe,"You can fill out an adoption application online on our official website.

Did I catch your eye? Learn more about...",adoptable,2022-12-31T17:15:28+0000,2022-12-31T17:15:24+0000,Australian Cattle Dog / Blue Heeler,,True,,,Crystal,MN,55428,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309644/3/?bust=1672868728&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309644/3/?bust=1672868728&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309644/3/?bust=1672868728&width=600
693,59309628,https://www.petfinder.com/dog/roxy-59309628/fl/jacksonville/saint-mutts-rescue-tx2601/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Female,Roxy,"Roxy is a gorgeous 2.5 year old pocket Pittie, she is super fun dog that is ready for her forever...",adoptable,2022-12-31T17:15:18+0000,2022-12-31T17:15:17+0000,Staffordshire Bull Terrier,,False,,,jacksonville,FL,32225,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309628/5/?bust=1672506916&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309628/5/?bust=1672506916&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309628/5/?bust=1672506916&width=600
694,59309627,https://www.petfinder.com/dog/jack-grant-parish-59309627/la/colfax/best-friends-animal-society-east-coast-lifesaving-program-ny1506/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Young,Male,Jack - Grant Parish,Hello! My name is Jack and I am here because my owner had to go into a nursing home. I...,adoptable,2022-12-31T17:14:55+0000,2022-12-31T17:14:51+0000,Mixed Breed,,False,,,Colfax,LA,71417,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309627/5/?bust=1673157962&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309627/5/?bust=1673157962&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309627/5/?bust=1673157962&width=600
695,59309622,https://www.petfinder.com/cat/feisty-59309622/il/granite-city/granite-city-animal-control-and-adoption-il1010/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Baby,Male,Feisty,This little guy is just plain fun.  Lives everybody and everything.,adoptable,2022-12-31T17:14:33+0000,2022-12-31T17:14:31+0000,Domestic Short Hair,,False,,,Granite City,IL,62040,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309622/1/?bust=1672506849&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309622/1/?bust=1672506849&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309622/1/?bust=1672506849&width=600
696,59309623,https://www.petfinder.com/cat/lorie-59309623/qc/montreal/spca-montreal-qc06/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Senior,Female,Lorie,"Disponible pour adoption humanitaire (senior)

&amp;#39;&amp;#39;Lorie est une petite chatte trs attachante, une vraie boule d&amp;#39;amour. Comme c&amp;#39;est une dame...",adoptable,2022-12-31T17:14:16+0000,2022-12-31T17:14:14+0000,Domestic Short Hair,,False,5215 Jean-Talon Ouest,,Montreal,QC,H4P 1X4,CA,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309623/3/?bust=1673322371&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309623/3/?bust=1673322371&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309623/3/?bust=1673322371&width=600
697,59309621,https://www.petfinder.com/cat/nibbles-59309621/mn/independence/afar-amandas-farm-animal-rescue-mn502/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Nibbles,"Beautiful, unique colored boy! Nibbles is super friendly, and has lived with kids &amp;amp; dogs, and does great with both....",adoptable,2022-12-31T17:14:07+0000,2022-12-31T17:14:06+0000,Domestic Short Hair,,False,,,Independence,MN,55359,US,,,
698,59309617,https://www.petfinder.com/cat/larry-59309617/tx/el-paso/pet-guardian-angel-welfare-association-tx362/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Larry,"**All PGA fur-babies MUST be indoor cats, outdoors only leashed or harnessed, no matter how old, size or gender!**

Come...",adoptable,2022-12-31T17:13:46+0000,2022-12-31T17:13:43+0000,Domestic Short Hair,,True,14911 McCracken Drive,,El Paso,TX,79938,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309617/2/?bust=1672510047&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309617/2/?bust=1672510047&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309617/2/?bust=1672510047&width=600
699,59309620,https://www.petfinder.com/cat/julio-59309620/pa/pottsville/hillside-s-dot-pc-dot-a-pa95/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de,Adult,Male,Julio,Julio is one of the rare cats and enjoys his belly rubbed! He is an absolute lover after a couple...,adoptable,2022-12-31T17:13:37+0000,2022-12-31T17:13:36+0000,Domestic Short Hair,,False,P.O. Box 233,51 SPCA Road,Pottsville,PA,17901,US,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309620/1/?bust=1672506815&width=100,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309620/1/?bust=1672506815&width=300,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59309620/1/?bust=1672506815&width=600
