,id,type,name,age,gender,city,breed,city,zip,large_photo,state,species,status,url
6764,59288671,Dog,Piglet,Senior,Female,Canal Winchester,Mixed Breed,Canal Winchester,43110,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288671/4/?bust=1672330907&width=600,OH,Dog,adoptable,https://www.petfinder.com/dog/piglet-59288671/oh/canal-winchester/gigis-oh1271/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6765,59288669,Cat,Angus,Young,Male,Flint Hill,Bombay,Flint Hill,22627,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288669/1/?bust=1673054624&width=600,VA,Cat,adoptable,https://www.petfinder.com/cat/angus-59288669/va/flint-hill/rappcats-va508/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6766,59288668,Cat,Pixie2,Young,Female,Flint Hill,Calico,Flint Hill,22627,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288668/3/?bust=1673331737&width=600,VA,Cat,adoptable,https://www.petfinder.com/cat/pixie2-59288668/va/flint-hill/rappcats-va508/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6767,59288667,Cat,Harley,Young,Male,Flint Hill,Tuxedo,Flint Hill,22627,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288667/3/?bust=1673331735&width=600,VA,Cat,adoptable,https://www.petfinder.com/cat/harley-59288667/va/flint-hill/rappcats-va508/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6768,59288657,Dog,Copper,Adult,Male,Alpharetta,Coonhound,Alpharetta,30009,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288657/3/?bust=1673401472&width=600,GA,Dog,adoptable,https://www.petfinder.com/dog/copper-59288657/ga/alpharetta/atlanta-humane-society-ga829/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6769,59288653,Dog,Lily,Young,Female,Winder,German Shepherd Dog,Winder,30680,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288653/1/?bust=1673211285&width=600,GA,Dog,adoptable,https://www.petfinder.com/dog/lily-59288653/ga/winder/pup-and-cat-co-ga76/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6770,59288643,Dog,T-Highway,Adult,Female,Tulsa,Mixed Breed,Tulsa,74110,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288643/1/?bust=1672974426&width=600,OK,Dog,adoptable,https://www.petfinder.com/dog/t-highway-59288643/ok/tulsa/tulsa-spca-ok57/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6771,59288635,Cat,Wilhelm,Adult,Male,Hamburg,Domestic Medium Hair,Hamburg,14075,,NY,Cat,adoptable,https://www.petfinder.com/cat/wilhelm-59288635/ny/hamburg/the-ten-lives-club-ny465/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6772,59288637,Cat,Blackie,Adult,Female,Hamburg,Domestic Short Hair,Hamburg,14075,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288637/2/?bust=1673565240&width=600,NY,Cat,adoptable,https://www.petfinder.com/cat/blackie-59288637/ny/hamburg/the-ten-lives-club-ny465/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6773,59288633,Dog,Charlotte - Located in Florida,Young,Female,Imlay City,Belgian Shepherd / Malinois,Imlay City,48444,,MI,Dog,adoptable,https://www.petfinder.com/dog/charlotte-located-in-florida-59288633/mi/imlay-city/malinois-and-dutch-shepherd-rescue-inc-mi1100/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6774,59288630,Dog,DEXTER,Adult,Male,Saluda,Beagle,Saluda,23149,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288630/6/?bust=1672428174&width=600,VA,Dog,adoptable,https://www.petfinder.com/dog/dexter-59288630/va/saluda/middlesex-county-animal-shelter-va309/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6775,59288627,Cat,Nixie and Greta,Young,Male,York,Domestic Short Hair,York,17404,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288627/6/?bust=1672330703&width=600,PA,Cat,adoptable,https://www.petfinder.com/cat/nixie-and-greta-59288627/pa/york/loving-care-cat-rescue-of-central-pa-pa949/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6776,59288626,Cat,Tipsy and Tumbler,Young,Male,Fayetteville,Domestic Short Hair,Fayetteville,30214,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288626/4/?bust=1673195313&width=600,GA,Cat,adoptable,https://www.petfinder.com/cat/tipsy-and-tumbler-59288626/ga/fayetteville/fayette-humane-society-ga83/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6777,59288625,Cat,Clair,Baby,Female,Bellaire,Domestic Medium Hair,Bellaire,49615,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288625/2/?bust=1672330661&width=600,MI,Cat,adoptable,https://www.petfinder.com/cat/clair-59288625/mi/bellaire/help-from-my-friends-mi374/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6778,59288624,Dog,Patch,Adult,Female,Watertown,Cattle Dog,Watertown,13601,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288624/5/?bust=1673536710&width=600,NY,Dog,adoptable,https://www.petfinder.com/dog/patch-59288624/ny/watertown/jefferson-county-s-dot-pc-dot-a-ny33/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6779,59288620,Dog,Finn,Baby,Male,Royal Palm Beach,German Shepherd Dog,Royal Palm Beach,33421,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288620/3/?bust=1672941965&width=600,FL,Dog,adoptable,https://www.petfinder.com/dog/finn-59288620/fl/royal-palm-beach/all-for-one-pet-rescue-inc-fl1316/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6780,59288621,Dog,Frankie,Baby,Male,Royal Palm Beach,German Shepherd Dog,Royal Palm Beach,33421,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288621/3/?bust=1672941966&width=600,FL,Dog,adoptable,https://www.petfinder.com/dog/frankie-59288621/fl/royal-palm-beach/all-for-one-pet-rescue-inc-fl1316/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6781,59288619,Dog,Felix,Baby,Male,Royal Palm Beach,German Shepherd Dog,Royal Palm Beach,33421,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288619/3/?bust=1672941967&width=600,FL,Dog,adoptable,https://www.petfinder.com/dog/felix-59288619/fl/royal-palm-beach/all-for-one-pet-rescue-inc-fl1316/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6782,59288327,Dog,Zeke,Baby,Male,Portland,Australian Shepherd,Portland,97215,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288327/3/?bust=1672357213&width=600,OR,Dog,adoptable,https://www.petfinder.com/dog/zeke-59288327/or/portland/western-australian-shepherd-rescue-wy13/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6783,59288613,Dog,Pearl,Young,Female,Decorah,Husky,Decorah,52101,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288613/5/?bust=1673334025&width=600,IA,Dog,adoptable,https://www.petfinder.com/dog/pearl-59288613/ia/decorah/humane-society-of-northeast-iowa-ia18/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6784,59288606,Cat,Elvira,Baby,Female,San Antonio,Domestic Medium Hair,San Antonio,78253,,TX,Cat,adoptable,https://www.petfinder.com/cat/elvira-59288606/tx/san-antonio/helotes-humane-society-tx1197/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6785,59288602,Cat,JOLLY,Adult,Male,Macon,Domestic Short Hair,Macon,31216,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288602/1/?bust=1673548817&width=600,GA,Cat,adoptable,https://www.petfinder.com/cat/jolly-59288602/ga/macon/macon-bibb-county-animal-welfare-ga99/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6786,59288584,Dog,Nutmeg,Adult,Male,Fort Smith,Mountain Cur,Fort Smith,72903,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288584/1/?bust=1673550360&width=600,AR,Dog,adoptable,https://www.petfinder.com/dog/nutmeg-59288584/ar/fort-smith/fort-smith-animal-haven-ar372/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6787,59288579,Dog,DAPHNE,Young,Female,Pensacola,American Staffordshire Terrier,Pensacola,32501,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288579/1/?bust=1673544433&width=600,FL,Dog,adoptable,https://www.petfinder.com/dog/daphne-59288579/fl/pensacola/escambia-county-animal-services-fl829/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6788,59288575,Dog,DELILAH,Young,Female,Appling,American Staffordshire Terrier,Appling,30802,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288575/1/?bust=1673565283&width=600,GA,Dog,adoptable,https://www.petfinder.com/dog/delilah-59288575/ga/appling/columbia-county-animal-services-ga257/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6789,59288572,Dog,Indie,Baby,Female,Anza,Labrador Retriever,Anza,92539,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288572/6/?bust=1673211272&width=600,CA,Dog,adoptable,https://www.petfinder.com/dog/indie-59288572/ca/anza/hope-ranch-animal-sanctuary-ca1654/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6790,59288569,Dog,El Greco,Adult,Male,Durham,Mixed Breed,Durham,27704,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288569/1/?bust=1673044329&width=600,NC,Dog,adoptable,https://www.petfinder.com/dog/el-greco-59288569/nc/durham/animal-protection-society-of-durham-nc224/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6791,59288570,Dog,Hopper,Adult,Male,Durham,Mixed Breed,Durham,27704,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288570/1/?bust=1673044639&width=600,NC,Dog,adoptable,https://www.petfinder.com/dog/hopper-59288570/nc/durham/animal-protection-society-of-durham-nc224/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6792,59288571,Dog,Sebastian,Adult,Male,Durham,Mixed Breed,Durham,27704,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288571/1/?bust=1673044669&width=600,NC,Dog,adoptable,https://www.petfinder.com/dog/sebastian-59288571/nc/durham/animal-protection-society-of-durham-nc224/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6793,59288568,Dog,Evie,Adult,Female,Durham,Mixed Breed,Durham,27704,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288568/1/?bust=1673044357&width=600,NC,Dog,adoptable,https://www.petfinder.com/dog/evie-59288568/nc/durham/animal-protection-society-of-durham-nc224/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6794,59288567,Dog,Toffee,Adult,Female,Durham,Mixed Breed,Durham,27704,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288567/1/?bust=1673044266&width=600,NC,Dog,adoptable,https://www.petfinder.com/dog/toffee-59288567/nc/durham/animal-protection-society-of-durham-nc224/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6795,59288562,Cat,Blake ,Young,Male,Sanford,Domestic Short Hair,Sanford,27331,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288562/2/?bust=1672457680&width=600,NC,Cat,adoptable,https://www.petfinder.com/cat/blake-59288562/nc/sanford/lending-paws-a-hand-nc968/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6796,59288557,Cat,MARSHA,Adult,Female,Tustin,Domestic Short Hair,Tustin,92782,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288557/1/?bust=1673467161&width=600,CA,Cat,adoptable,https://www.petfinder.com/cat/marsha-59288557/ca/tustin/oc-animal-care-ca257/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6797,59288554,Dog,Snow,Young,Male,Claremont,Great Pyrenees,Claremont,28610,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288554/1/?bust=1672330318&width=600,NC,Dog,adoptable,https://www.petfinder.com/dog/snow-59288554/nc/claremont/pyrenees-rescue-of-western-nc-nc961/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6798,59288549,Cat,Coal,Baby,Male,Bellaire,Domestic Medium Hair,Bellaire,49615,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288549/3/?bust=1672330276&width=600,MI,Cat,adoptable,https://www.petfinder.com/cat/coal-59288549/mi/bellaire/help-from-my-friends-mi374/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6799,59288546,Cat,Mercer,Young,Male,Georgetown,Domestic Short Hair,Georgetown,29440,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288546/2/?bust=1672330259&width=600,SC,Cat,adoptable,https://www.petfinder.com/cat/mercer-59288546/sc/georgetown/saint-frances-animal-center-sc30/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6800,59288545,Cat,Eliza Dolittle,Adult,Female,St. Johnsbury,Domestic Long Hair,St. Johnsbury,05819,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288545/3/?bust=1673057800&width=600,VT,Cat,adoptable,https://www.petfinder.com/cat/eliza-dolittle-59288545/vt/st-johnsbury/kingdom-animal-shelter-inc-vt59/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6801,59288543,Cat,Fox,Baby,Male,Lucedale,Domestic Long Hair,Lucedale,39452,,MS,Cat,adoptable,https://www.petfinder.com/cat/fox-59288543/ms/lucedale/dixie-adoptables-ms116/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6802,59288534,Cat,Sokar,Adult,Female,Baltimore,Domestic Short Hair,Baltimore,21211,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288534/4/?bust=1673548142&width=600,MD,Cat,adoptable,https://www.petfinder.com/cat/sokar-59288534/md/baltimore/the-maryland-spca-md100/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6803,59288532,Cat,Charlie (Affectionate and Mellow) - $70,Adult,Male,Emmett,Domestic Long Hair,Emmett,83617,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288532/3/?bust=1673296416&width=600,ID,Cat,adoptable,https://www.petfinder.com/cat/charlie-affectionate-and-mellow-70-dollars-59288532/id/emmett/pet-adoption-league-id15/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6804,59288528,Cat,Aspasia,Adult,Male,Georgetown,Domestic Short Hair,Georgetown,29440,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288528/2/?bust=1672330145&width=600,SC,Cat,adoptable,https://www.petfinder.com/cat/aspasia-59288528/sc/georgetown/saint-frances-animal-center-sc30/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6805,59288520,Dog,Molly,Young,Female,Winder,German Shepherd Dog,Winder,30680,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288520/3/?bust=1673211271&width=600,GA,Dog,adoptable,https://www.petfinder.com/dog/molly-59288520/ga/winder/pup-and-cat-co-ga76/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6806,59288519,Dog,Brandy,Young,Female,Winder,German Shepherd Dog,Winder,30680,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288519/3/?bust=1673561579&width=600,GA,Dog,adoptable,https://www.petfinder.com/dog/brandy-59288519/ga/winder/pup-and-cat-co-ga76/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6807,59288518,Dog,Buster,Young,Male,Winder,German Shepherd Dog,Winder,30680,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288518/2/?bust=1673561581&width=600,GA,Dog,adoptable,https://www.petfinder.com/dog/buster-59288518/ga/winder/pup-and-cat-co-ga76/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6808,59288510,Dog,Balto,Adult,Male,Ridgely,German Shepherd Dog,Ridgely,21660,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288510/4/?bust=1673378837&width=600,MD,Dog,adoptable,https://www.petfinder.com/dog/balto-59288510/md/ridgely/caroline-county-humane-society-inc-md11/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6809,59288507,Cat,Music,Young,Male,Millersville,Domestic Short Hair,Millersville,21108,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288507/1/?bust=1673019703&width=600,MD,Cat,adoptable,https://www.petfinder.com/cat/music-59288507/md/millersville/anne-arundel-county-animal-care-and-control-md167/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6810,59288508,Cat,Patches,Adult,Female,Millersville,Domestic Short Hair,Millersville,21108,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288508/1/?bust=1673019700&width=600,MD,Cat,adoptable,https://www.petfinder.com/cat/patches-59288508/md/millersville/anne-arundel-county-animal-care-and-control-md167/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6811,59288506,Barnyard,Jennifer Lopig,Young,Female,Lake Panasoffkee,Pig,Lake Panasoffkee,33538,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288506/1/?bust=1673551945&width=600,FL,Pig,adoptable,https://www.petfinder.com/barnyard/jennifer-lopig-59288506/fl/lake-panasoffkee/sumter-county-animal-services-fl1457/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6812,59288503,Dog,SWEET POTATO,Adult,Female,San Luis Rey,Chihuahua,San Luis Rey,92068,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288503/3/?bust=1673544384&width=600,CA,Dog,adoptable,https://www.petfinder.com/dog/sweet-potato-59288503/ca/san-luis-rey/spot-saving-pets-one-at-a-time-ca1756/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6813,59288496,Dog,Betty,Adult,Female,Pleasanton,Carolina Dog,Pleasanton,78064,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288496/3/?bust=1672965217&width=600,TX,Dog,adoptable,https://www.petfinder.com/dog/betty-59288496/tx/pleasanton/atascosa-animal-allies-tx2298/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6814,59288487,Cat,Mikey,Young,Male,Georgetown,Domestic Short Hair,Georgetown,29440,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288487/1/?bust=1672329964&width=600,SC,Cat,adoptable,https://www.petfinder.com/cat/mikey-59288487/sc/georgetown/saint-frances-animal-center-sc30/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6815,59288477,Cat,Buffy,Adult,Female,Princeton,Domestic Short Hair,Princeton,55371,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288477/3/?bust=1673544089&width=600,MN,Cat,adoptable,https://www.petfinder.com/cat/buffy-59288477/mn/princeton/ruff-start-rescue-mn300/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6816,59288475,Cat,Giles,Baby,Male,Princeton,Domestic Short Hair,Princeton,55371,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288475/3/?bust=1673544091&width=600,MN,Cat,adoptable,https://www.petfinder.com/cat/giles-59288475/mn/princeton/ruff-start-rescue-mn300/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6817,59288474,Cat,Spike,Baby,Male,Princeton,Domestic Short Hair,Princeton,55371,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288474/3/?bust=1673544093&width=600,MN,Cat,adoptable,https://www.petfinder.com/cat/spike-59288474/mn/princeton/ruff-start-rescue-mn300/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6818,59288468,Cat,Hallow,Baby,Female,Georgetown,Domestic Short Hair,Georgetown,29440,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288468/2/?bust=1672329812&width=600,SC,Cat,adoptable,https://www.petfinder.com/cat/hallow-59288468/sc/georgetown/saint-frances-animal-center-sc30/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6819,59288467,Bird,Red,Senior,Female,Blairstown,Amazon,Blairstown,07825,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288467/1/?bust=1672329779&width=600,NJ,Parrot,adoptable,https://www.petfinder.com/bird/red-59288467/nj/blairstown/a-helping-wing-parrot-rescue-ny945/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6820,59288464,Dog,Ziggy,Adult,Male,Hillsboro,Shepherd,Hillsboro,62049,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288464/1/?bust=1672329772&width=600,IL,Dog,adoptable,https://www.petfinder.com/dog/ziggy-59288464/il/hillsboro/montgomery-county-animal-control-il454/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6821,59288463,Dog,Mr T,Adult,Male,Blackwood,Mixed Breed,Blackwood,08012,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288463/6/?bust=1672329757&width=600,NJ,Dog,adoptable,https://www.petfinder.com/dog/mr-t-59288463/nj/blackwood/homeward-bound-pet-adoption-center-inc-nj171/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6822,59288457,Cat,Taboo,Baby,Female,Harrisburg,Domestic Short Hair,Harrisburg,17110,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288457/4/?bust=1672329676&width=600,PA,Cat,adoptable,https://www.petfinder.com/cat/taboo-59288457/pa/harrisburg/loving-care-cat-rescue-of-central-pa-pa949/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6823,59061491,Dog,Titto,Baby,Male,COVINGTON,Labrador Retriever,COVINGTON,98042,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59061491/5/?bust=1672329674&width=600,WA,Dog,adoptable,https://www.petfinder.com/dog/titto-59061491/wa/covington/lucky-paws-animal-advocates-wa754/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6824,59288456,Cat,Toni Ann,Young,Female,Georgetown,Domestic Short Hair,Georgetown,29440,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288456/1/?bust=1672329664&width=600,SC,Cat,adoptable,https://www.petfinder.com/cat/toni-ann-59288456/sc/georgetown/saint-frances-animal-center-sc30/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6825,59288443,Dog,Coconut ,Young,Female,Fredericksburg,Mixed Breed,Fredericksburg,22407,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288443/4/?bust=1672329541&width=600,VA,Dog,adoptable,https://www.petfinder.com/dog/coconut-59288443/va/fredericksburg/purple-paws-2nd-chance-rescue-va751/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6826,59288441,Cat,Frankie,Adult,Male,Georgetown,Domestic Short Hair,Georgetown,29440,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288441/2/?bust=1672329518&width=600,SC,Cat,adoptable,https://www.petfinder.com/cat/frankie-59288441/sc/georgetown/saint-frances-animal-center-sc30/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6827,59288440,Dog,Comet ,Young,Male,Sanford,Rottweiler,Sanford,27331,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288440/4/?bust=1672329505&width=600,NC,Dog,adoptable,https://www.petfinder.com/dog/comet-59288440/nc/sanford/lending-paws-a-hand-nc968/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6828,59288435,Cat,Thomas,Young,Male,Broomall,Domestic Short Hair,Broomall,19008,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288435/1/?bust=1672962833&width=600,PA,Cat,adoptable,https://www.petfinder.com/cat/thomas-59288435/pa/broomall/p-dot-al-dot-s-pa82/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6829,59288434,Cat,Lacey,Adult,Female,Broomall,Domestic Long Hair,Broomall,19008,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288434/1/?bust=1672962833&width=600,PA,Cat,adoptable,https://www.petfinder.com/cat/lacey-59288434/pa/broomall/p-dot-al-dot-s-pa82/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6830,59288437,Cat,Cindy,Adult,Female,Broomall,Domestic Short Hair,Broomall,19008,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288437/2/?bust=1672962834&width=600,PA,Cat,adoptable,https://www.petfinder.com/cat/cindy-59288437/pa/broomall/p-dot-al-dot-s-pa82/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6831,59288413,Bird,Clyde,Senior,Male,Blairstown,Amazon,Blairstown,07825,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288413/1/?bust=1672329391&width=600,NJ,Parrot,adoptable,https://www.petfinder.com/bird/clyde-59288413/nj/blairstown/a-helping-wing-parrot-rescue-ny945/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6832,59288428,Cat,Alis,Young,Female,Charleston,Domestic Short Hair,Charleston,25314,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288428/2/?bust=1673470355&width=600,WV,Cat,adoptable,https://www.petfinder.com/cat/alis-59288428/wv/charleston/kanawha-charleston-humane-association-wv46/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6833,59288420,Cat,Hayley,Young,Female,Phoenix,Domestic Short Hair,Phoenix,85008,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288420/4/?bust=1673378347&width=600,AZ,Cat,adoptable,https://www.petfinder.com/cat/hayley-59288420/az/phoenix/heidis-village-az690/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6834,59288418,Dog,Rosy,Young,Female,Tomball,Pug,Tomball,77377,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288418/3/?bust=1673087148&width=600,TX,Dog,adoptable,https://www.petfinder.com/dog/rosy-59288418/tx/tomball/houston-animal-rescue-team-hart-tx2278/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6835,59288417,Dog,marina,Young,Female,Gadsden,Mixed Breed,Gadsden,35904,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288417/1/?bust=1672957514&width=600,AL,Dog,adoptable,https://www.petfinder.com/dog/marina-59288417/al/gadsden/humane-society-pet-rescue-and-adoption-center-al121/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6836,59288415,Dog,Agatha,Young,Female,Gadsden,Mixed Breed,Gadsden,35904,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288415/6/?bust=1673158573&width=600,AL,Dog,adoptable,https://www.petfinder.com/dog/agatha-59288415/al/gadsden/humane-society-pet-rescue-and-adoption-center-al121/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6837,59061524,Dog,Leeah,Baby,Female,COVINGTON,Labrador Retriever,COVINGTON,98042,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59061524/5/?bust=1672329372&width=600,WA,Dog,adoptable,https://www.petfinder.com/dog/leeah-59061524/wa/covington/lucky-paws-animal-advocates-wa754/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
6838,59288406,Dog,Garf,Young,Male,Maumelle,Labrador Retriever,Maumelle,72113,https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/59288406/1/?bust=1672976752&width=600,AR,Dog,adoptable,https://www.petfinder.com/dog/garf-59288406/ar/maumelle/maumelle-animal-services-ar397/?referrer_id=333371b4-8f13-45f9-b6de-b6e5e54095de
